SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
410,11,76379,405,2,0,0.86,03/08/2023 12:43,T-505366
411,15,70505,405,4,0,1.71,24/05/2024 15:51,T-509869
412,11,52278,405,18,0.2,6.16,15/12/2023 08:59,T-512611
413,2,5660,395,3,0.05,261.58,05/12/2023 09:11,T-508966
414,8,76379,405,6,0.05,2.44,26/12/2024 18:00,T-504755
415,7,87446,200,8,0.1,80.13,29/08/2023 09:06,T-513601
416,12,5660,405,4,0,1.71,18/07/2024 17:37,T-506855
417,13,15527,405,18,0.2,6.16,06/07/2024 12:27,T-514750
418,16,62946,405,3,0,1.28,23/06/2024 14:08,T-513445
419,23,76379,405,4,0,1.71,27/05/2024 14:33,T-510644
420,20,76379,405,22,0.25,7.06,15/07/2023 11:44,T-502357
421,23,89787,405,1,0,0.43,13/06/2024 11:03,T-511054
422,3,76379,405,3,0,1.28,07/04/2023 16:07,T-504628
423,3,21368,405,4,0,1.71,01/02/2023 16:40,T-504472
424,11,76379,405,16,0.2,5.48,22/01/2024 19:01,T-511050
425,3,52278,426,4,0,334.3,12/11/2023 13:09,T-513583
426,6,76379,405,4,0,1.71,31/07/2024 17:09,T-509912
427,9,76379,405,4,0,1.71,08/08/2024 09:32,T-512200
428,7,67309,200,4,0,44.52,27/11/2024 08:49,T-503533
429,18,53588,426,11,0.15,781.43,07/04/2024 14:17,T-508594
430,7,52021,420,5,0.1,314.62,24/08/2023 13:45,T-509796
431,20,76426,405,7,0.05,2.84,05/09/2023 17:15,T-504917
432,23,55540,405,3,0,1.28,24/03/2024 13:24,T-512140
433,10,76379,405,21,0.25,6.74,15/04/2023 09:46,T-505123
434,12,66225,405,5,0.05,2.03,30/11/2024 10:41,T-505054
435,17,76379,426,4,0,334.3,12/03/2024 13:39,T-505125
436,15,76379,426,4,0,334.3,19/10/2023 14:02,T-515387
437,1,52278,184,7,0.05,176.74,02/03/2024 16:23,T-514915
438,1,19147,420,8,0.2,447.46,09/09/2024 18:25,T-511025
439,15,58217,405,13,0.15,4.73,12/07/2024 14:50,T-513156
440,2,76379,405,1,0,0.43,03/11/2023 19:03,T-502591
441,22,115,200,4,0,44.52,25/06/2023 15:48,T-501155
442,14,5660,405,14,0.15,5.09,06/01/2024 08:47,T-502791
443,19,60840,200,2,0,22.26,11/05/2023 08:34,T-512709
444,4,76379,405,5,0.05,2.03,03/02/2023 13:43,T-509279
445,3,31581,200,2,0,22.26,17/08/2024 12:01,T-505890
446,10,87446,405,4,0,1.71,14/10/2023 10:57,T-502258
447,3,76379,405,3,0,1.28,27/03/2024 14:13,T-500759
448,21,76379,200,10,0.1,100.17,23/07/2024 08:12,T-514336
449,19,95285,405,9,0.1,3.47,14/10/2023 09:11,T-510017
450,12,76379,152,3,0,176.44,03/09/2023 13:30,T-510171
451,12,70505,200,17,0.2,151.36,27/09/2024 09:07,T-513275
452,3,76379,200,10,0.1,100.17,28/05/2023 14:00,T-513027
453,19,76379,200,9,0.1,90.15,08/12/2024 14:56,T-500411
454,11,76379,200,9,0.1,90.15,09/12/2024 11:43,T-514132
455,21,76379,200,4,0,44.52,10/04/2023 11:58,T-505106
456,6,76426,405,6,0.05,2.44,07/07/2023 15:10,T-508317
457,12,5660,200,4,0,44.52,11/09/2024 11:06,T-504580
458,19,76379,405,1,0,0.43,15/07/2023 11:04,T-512206
459,23,38234,405,5,0.05,2.03,10/06/2023 08:20,T-507109
460,10,87241,405,4,0,1.71,27/11/2024 09:14,T-509233
461,12,76379,405,17,0.2,5.82,01/11/2023 16:41,T-503233
462,22,22489,405,3,0,1.28,30/06/2023 16:45,T-513852
463,3,76379,405,3,0,1.28,23/02/2024 12:32,T-509573
464,6,60297,405,4,0,1.71,11/02/2023 19:30,T-507473
465,8,5660,200,1,0,11.13,10/10/2023 10:01,T-506492
466,10,75542,426,3,0,250.73,07/03/2024 10:20,T-505731
467,10,76379,405,13,0.15,4.73,11/03/2023 11:08,T-510827
468,9,87241,405,22,0.25,7.06,24/06/2024 18:53,T-514497
469,8,41877,405,13,0.15,4.73,16/08/2024 15:59,T-501819
470,15,76379,152,7,0.1,370.52,27/04/2024 11:09,T-512843
471,23,76379,195,1,0,3.52,14/04/2024 13:25,T-501441
472,2,38234,200,13,0.15,122.98,23/06/2023 10:46,T-511029
473,2,71647,395,4,0,367.13,16/10/2024 14:29,T-502011
474,20,97936,195,3,0,10.56,08/05/2024 11:33,T-512418
475,16,38234,405,1,0,0.43,20/12/2024 16:35,T-506263
476,5,31581,200,5,0.05,52.87,14/06/2023 15:37,T-508304
477,1,76379,405,2,0,0.86,28/04/2023 10:37,T-510743
478,2,52278,405,5,0.05,2.03,27/06/2024 10:05,T-509343
479,8,16495,200,15,0.2,133.55,25/03/2023 11:03,T-502750
480,2,76379,55,19,0.2,100.6,14/07/2024 12:11,T-503200
481,7,38255,195,4,0,14.08,22/04/2024 11:37,T-510032
482,18,87446,405,8,0.1,3.08,06/06/2023 14:18,T-508382
483,17,5660,62,4,0,78.09,13/08/2023 13:05,T-504656
484,19,62946,152,1,0,58.81,28/09/2024 12:45,T-501951
485,19,47581,405,16,0.2,5.48,14/08/2024 15:46,T-508989
486,23,89710,200,2,0,22.26,21/02/2023 10:56,T-511084
487,15,76379,200,10,0.1,100.17,18/08/2024 15:46,T-512151
488,9,76379,405,4,0,1.71,08/12/2024 13:44,T-514212
489,17,76379,405,14,0.15,5.09,11/05/2024 14:14,T-508752
490,5,76379,405,3,0,1.28,31/05/2023 13:11,T-513937
491,11,21426,200,2,0,22.26,06/10/2023 10:22,T-512730
492,22,45169,200,4,0.05,42.29,16/11/2023 19:38,T-501791
493,17,76379,405,3,0,1.28,26/05/2023 12:40,T-500053
494,3,76379,200,3,0,33.39,30/12/2023 16:13,T-514459
495,9,68994,200,5,0.05,52.87,07/12/2024 17:02,T-501565
496,7,44671,405,12,0.15,4.36,05/12/2024 14:48,T-503331
497,19,76379,200,2,0,22.26,29/07/2023 16:36,T-513382
498,21,76379,405,2,0,0.86,31/12/2024 19:55,T-514710
499,16,61315,405,2,0,0.86,26/05/2024 16:40,T-512308
500,19,10314,200,2,0,22.26,23/09/2023 09:27,T-509772
501,10,76379,405,9,0.1,3.47,12/01/2023 17:19,T-508800
502,20,76379,405,5,0.05,2.03,22/11/2024 09:26,T-504040
503,17,87241,152,7,0.1,370.52,27/10/2024 11:46,T-509425
504,7,76379,405,3,0,1.28,08/06/2023 10:29,T-512705
505,11,76379,405,14,0.15,5.09,29/03/2023 19:48,T-510616
506,20,61315,420,3,0.05,199.26,21/07/2024 14:08,T-511296
507,19,38564,195,10,0.15,29.93,10/06/2024 10:04,T-512831
508,13,67309,405,3,0,1.28,16/06/2024 14:35,T-514601
509,9,76379,405,10,0.1,3.85,02/06/2023 19:50,T-512265
510,18,20254,200,3,0,33.39,08/12/2024 11:04,T-509583
511,16,76379,405,3,0,1.28,18/12/2024 19:08,T-511003
512,23,31581,405,3,0,1.28,04/11/2023 12:40,T-500789
513,7,76379,405,3,0,1.28,16/11/2024 11:31,T-507622
514,16,76379,405,2,0,0.86,16/08/2024 19:32,T-513431
515,14,20254,405,2,0,0.86,13/05/2024 09:44,T-515158
516,18,31581,405,13,0.15,4.73,21/07/2023 12:03,T-504860
517,9,76379,405,17,0.2,5.82,23/12/2023 19:51,T-501228
518,9,87446,405,3,0,1.28,13/12/2024 12:18,T-505806
519,7,76379,200,17,0.2,151.36,25/10/2024 18:03,T-509324
520,1,76379,200,5,0.05,52.87,21/02/2023 14:14,T-502484
521,1,54866,200,8,0.1,80.13,01/04/2023 11:28,T-513046
522,8,76379,405,2,0,0.86,13/11/2024 13:42,T-505514
523,1,5660,200,3,0,33.39,17/01/2024 08:30,T-503316
524,8,76379,426,6,0.05,476.38,12/06/2023 15:52,T-510101
525,9,5660,200,6,0.05,63.44,22/02/2024 13:12,T-515114
526,5,76379,200,3,0,33.39,25/11/2023 19:12,T-512097
527,23,5660,405,13,0.15,4.73,07/04/2024 15:02,T-512254
528,16,5408,405,18,0.2,6.16,30/11/2023 15:09,T-509422
529,16,70505,405,4,0,1.71,17/06/2023 19:05,T-514418
530,9,5660,405,2,0,0.86,18/08/2023 11:54,T-503822
531,3,76379,405,18,0.2,6.16,02/10/2024 10:55,T-505842
532,19,76379,405,2,0,0.86,11/11/2023 11:36,T-512174
533,14,76379,426,3,0,250.73,08/03/2024 17:08,T-512101
534,5,76379,405,3,0,1.28,13/05/2023 08:55,T-500729
535,18,5660,405,23,0.25,7.38,14/11/2023 11:25,T-505427
536,13,76379,405,9,0.1,3.47,26/08/2024 09:36,T-514938
537,11,41877,152,2,0,117.63,10/12/2024 17:36,T-501998
538,4,5660,405,1,0,0.43,13/03/2023 16:04,T-514651
539,4,70505,405,7,0.05,2.84,19/02/2024 14:25,T-500496
540,4,76379,405,17,0.2,5.82,27/07/2024 18:14,T-506164
541,1,76379,200,1,0,11.13,27/10/2023 18:55,T-512762
542,10,87446,405,12,0.15,4.36,20/01/2024 10:22,T-501767
543,6,70505,200,10,0.15,94.6,24/07/2023 08:54,T-510436
544,6,92223,426,2,0,167.15,30/03/2023 11:05,T-514441
545,21,60178,55,2,0,13.24,21/06/2023 18:57,T-502414
546,13,76379,405,5,0.05,2.03,19/04/2023 16:58,T-507667
547,21,76379,200,4,0,44.52,31/03/2023 14:43,T-507759
548,7,80400,405,15,0.15,5.45,27/02/2023 08:53,T-502407
549,1,76379,405,3,0,1.28,05/04/2023 16:54,T-512440
550,5,76379,200,3,0,33.39,29/08/2024 12:39,T-501780
551,13,76379,405,2,0,0.86,29/03/2024 12:19,T-500375
552,11,76379,405,3,0,1.28,25/09/2023 08:34,T-500394
553,6,48488,405,10,0.1,3.85,08/10/2023 16:37,T-506088
554,7,76379,405,2,0,0.86,13/07/2024 19:35,T-509463
555,10,48488,200,2,0,22.26,13/03/2024 11:30,T-503598
556,12,61315,200,7,0.1,70.12,23/10/2024 17:11,T-509209
557,21,34406,426,11,0.15,781.43,02/10/2023 11:51,T-503101
558,15,62946,426,1,0,83.58,23/11/2024 19:14,T-511859
559,13,76379,405,1,0,0.43,08/11/2024 09:39,T-505448
560,18,38234,195,1,0,3.52,08/04/2024 11:34,T-514367
561,18,81530,426,3,0,250.73,15/05/2023 19:53,T-506355
562,16,76379,414,16,0.15,1129.6,17/05/2024 19:39,T-508985
563,4,95285,420,6,0.1,377.55,04/06/2023 12:53,T-502104
564,7,15527,405,3,0,1.28,07/09/2024 12:05,T-505078
565,23,76379,405,5,0.05,2.03,19/01/2024 15:24,T-506822
566,14,20254,200,1,0,11.13,12/02/2024 09:58,T-512596
567,10,76379,200,20,0.25,166.94,26/08/2024 08:18,T-513121
568,10,31581,405,3,0,1.28,26/10/2024 10:22,T-508871
569,6,76379,200,7,0.1,70.12,30/05/2024 11:15,T-500750
570,22,11910,195,1,0,3.52,29/06/2024 18:48,T-515258
571,11,85776,152,2,0,117.63,05/06/2024 17:43,T-504458
572,1,93790,426,7,0.05,555.78,01/01/2023 11:41,T-505132
573,21,76379,405,1,0,0.43,29/05/2023 09:43,T-511081
574,12,76379,200,3,0,33.39,24/05/2024 14:01,T-501764
575,5,76379,55,5,0.05,31.44,12/08/2023 14:26,T-502853
576,12,76379,405,14,0.15,5.09,30/11/2023 08:59,T-502820
577,11,67309,426,3,0,250.73,04/06/2024 11:01,T-514508
578,11,87241,405,2,0,0.86,12/01/2024 14:49,T-508323
579,23,38234,200,8,0.1,80.13,14/04/2023 10:08,T-510781
580,11,76379,405,5,0.05,2.03,08/04/2023 17:24,T-506445
581,8,5660,405,4,0,1.71,14/06/2024 09:35,T-502842
582,10,76379,420,6,0.1,377.55,10/04/2024 15:50,T-507852
583,6,66225,200,5,0.05,52.87,29/01/2023 15:33,T-508957
584,9,76379,405,3,0,1.28,20/01/2024 11:08,T-503311
585,4,62946,405,3,0,1.28,05/06/2024 14:35,T-510723
586,3,76379,405,21,0.25,6.74,29/04/2024 15:23,T-500730
587,22,44445,405,5,0.05,2.03,21/12/2023 18:32,T-504834
588,13,58625,405,3,0,1.28,22/06/2024 08:35,T-506241
589,23,70505,152,6,0.1,317.59,08/12/2023 14:39,T-509778
590,9,70505,195,1,0,3.52,25/09/2024 08:06,T-510067
591,10,5660,200,5,0.05,52.87,24/06/2023 18:17,T-502480
592,5,87241,152,3,0,176.44,23/09/2023 18:35,T-500425
593,7,76426,405,10,0.1,3.85,14/04/2023 14:46,T-510457
594,10,9755,405,2,0,0.86,13/10/2024 16:12,T-501039
595,13,5660,405,10,0.1,3.85,18/03/2023 09:43,T-514354
596,8,76426,405,8,0.1,3.08,07/05/2023 12:53,T-504914
597,2,76379,405,7,0.05,2.84,19/10/2023 18:01,T-513657
598,3,76379,405,2,0,0.86,24/03/2024 13:27,T-510005
599,18,52278,405,7,0.05,2.84,12/03/2023 14:51,T-507917
600,20,76379,152,3,0,176.44,15/12/2024 12:22,T-509782
601,22,76379,200,7,0.05,74.01,23/12/2024 09:23,T-505237
602,2,5660,200,6,0.05,63.44,28/03/2024 09:26,T-502290
603,9,33130,405,14,0.15,5.09,03/08/2023 15:21,T-500455
604,17,76379,200,2,0,22.26,29/10/2024 13:23,T-510962
605,21,77873,359,1,0,69.03,06/02/2023 18:14,T-506344
606,13,15527,152,3,0,176.44,05/11/2023 13:20,T-502948
607,19,60840,200,9,0.1,90.15,11/05/2023 08:34,T-512709
608,12,5660,152,3,0,176.44,23/12/2023 18:19,T-510731
609,4,76379,152,9,0.25,396.99,06/02/2023 10:14,T-513162
610,1,56114,405,3,0,1.28,24/01/2024 14:58,T-514845
611,15,89787,405,14,0.15,5.09,02/08/2024 12:52,T-502629
612,5,15527,200,6,0.05,63.44,20/09/2023 11:33,T-508630
613,15,76379,200,9,0.1,90.15,11/04/2023 08:49,T-514243
614,18,76379,426,2,0,167.15,23/07/2024 15:45,T-509013
615,14,52278,405,2,0,0.86,16/08/2023 18:43,T-514144
616,7,76379,414,3,0,249.18,26/12/2024 08:15,T-502441
617,13,76379,405,21,0.25,6.74,12/05/2024 15:12,T-502594
618,14,75542,426,2,0,167.15,25/02/2024 15:17,T-510212
619,3,76379,152,4,0,235.25,03/03/2024 12:48,T-503465
620,12,52278,200,2,0,22.26,12/11/2023 11:40,T-508238
621,22,76379,405,3,0,1.28,04/07/2024 15:51,T-502891
622,14,54866,405,4,0,1.71,07/04/2024 15:39,T-503452
623,12,76379,405,2,0,0.86,21/12/2024 12:57,T-503014
624,7,52278,200,4,0,44.52,06/06/2023 15:19,T-510173
625,3,31581,405,2,0,0.86,26/06/2023 14:29,T-513104
626,23,76379,200,8,0.1,80.13,02/05/2024 14:43,T-501870
627,17,28949,359,3,0,207.1,01/01/2023 14:26,T-504381
628,13,52278,200,1,0,11.13,20/10/2024 14:19,T-500625
629,19,5660,405,13,0.15,4.73,24/07/2024 12:25,T-505160
630,1,76379,386,1,0,42.71,14/12/2023 17:28,T-503193
631,2,65488,200,4,0.05,42.29,06/12/2024 16:36,T-503238
632,9,36370,200,12,0.15,113.52,19/04/2024 17:42,T-511818
633,3,76379,200,7,0.05,74.01,20/08/2023 11:41,T-506182
634,14,58625,200,7,0.05,74.01,08/02/2024 16:54,T-507489
635,17,76379,184,23,0.25,458.46,27/09/2023 17:56,T-510810
636,13,76379,405,3,0,1.28,10/07/2024 14:42,T-510713
637,6,51934,420,3,0,209.75,25/06/2024 17:12,T-514662
638,4,49825,405,9,0.1,3.47,26/12/2024 18:09,T-505782
639,22,76379,184,8,0.05,201.99,25/07/2024 16:31,T-511467
640,21,76379,405,3,0,1.28,27/09/2023 13:57,T-511931
641,3,5408,405,3,0,1.28,05/05/2023 14:14,T-507513
642,1,5660,195,2,0,7.04,17/06/2023 08:02,T-500381
643,23,66225,405,5,0.05,2.03,16/07/2023 16:09,T-508961
644,15,76379,405,1,0,0.43,13/12/2024 19:35,T-513854
645,16,76379,405,1,0,0.43,23/01/2024 19:27,T-504449
646,2,76379,420,3,0,209.75,14/09/2023 13:54,T-502297
647,6,76379,405,3,0,1.28,05/07/2023 15:02,T-508709
648,19,21426,405,4,0,1.71,19/02/2023 13:05,T-510472
649,11,76379,405,20,0.25,6.42,06/05/2023 11:39,T-505041
650,11,95636,405,2,0,0.86,01/05/2023 11:00,T-511010
651,16,52278,200,3,0,33.39,11/02/2024 15:41,T-502760
652,8,76379,405,4,0,1.71,30/08/2024 12:56,T-511929
653,8,52021,405,4,0.05,1.63,10/02/2024 15:04,T-501226
654,11,76379,405,5,0.05,2.03,08/06/2024 13:21,T-506721
655,22,52278,200,1,0,11.13,24/10/2024 13:32,T-503348
656,6,5660,405,4,0.05,1.63,22/12/2024 14:29,T-508217
657,13,5660,405,7,0.05,2.84,20/09/2024 14:08,T-515476
658,15,52021,405,1,0,0.43,26/02/2024 16:00,T-511664
659,10,28949,405,3,0,1.28,21/09/2023 19:58,T-501131
660,21,76379,405,6,0.05,2.44,13/04/2023 12:39,T-507609
661,4,45769,405,19,0.2,6.5,17/02/2024 19:49,T-513009
662,1,76379,200,3,0,33.39,22/04/2023 15:31,T-509734
663,1,76379,405,3,0,1.28,16/02/2024 08:56,T-513898
664,10,31581,405,2,0,0.86,06/10/2023 15:22,T-504037
665,3,52278,405,4,0.05,1.63,19/03/2023 12:12,T-502625
666,22,76379,405,13,0.15,4.73,06/03/2024 16:33,T-512685
667,20,27188,200,2,0,22.26,08/08/2023 18:49,T-515493
668,14,31581,405,14,0.15,5.09,19/08/2024 10:41,T-508766
669,9,53588,405,6,0.05,2.44,13/04/2023 13:00,T-512914
670,23,72675,200,4,0,44.52,26/12/2023 14:57,T-504753
671,1,52278,405,2,0,0.86,16/10/2024 14:02,T-500762
672,19,76379,405,3,0,1.28,11/09/2023 10:16,T-505634
673,12,87241,344,4,0,254.16,03/04/2024 09:55,T-503734
674,23,76379,195,2,0,7.04,24/06/2024 18:20,T-510626
675,15,58625,405,2,0,0.86,16/06/2024 16:38,T-502622
676,1,76379,405,23,0.25,7.38,04/07/2024 19:45,T-502950
677,2,76379,405,10,0.1,3.85,26/11/2024 16:49,T-504206
678,17,76379,405,1,0,0.43,19/04/2024 09:18,T-503889
679,15,76426,200,12,0.15,113.52,29/10/2023 16:31,T-509536
680,21,52278,426,4,0,334.3,24/09/2024 11:29,T-501828
681,6,76379,405,19,0.2,6.5,14/07/2023 16:55,T-508505
682,1,87446,405,2,0,0.86,04/03/2024 16:09,T-514536
683,17,15527,405,4,0,1.71,18/12/2024 11:28,T-512655
684,15,76379,405,12,0.15,4.36,21/12/2024 09:02,T-504903
685,7,76379,405,3,0,1.28,10/06/2023 19:22,T-500253
686,19,38234,420,2,0,139.83,21/11/2023 14:39,T-510612
687,6,76379,420,11,0.2,615.26,20/04/2024 08:49,T-508148
688,21,76379,405,5,0.05,2.03,09/10/2024 17:53,T-502437
689,1,76379,405,6,0.05,2.44,20/10/2023 13:29,T-515291
690,19,76379,152,2,0.05,111.74,18/04/2023 16:34,T-500828
691,7,95363,405,10,0.1,3.85,02/09/2023 12:52,T-510588
692,23,76379,405,3,0,1.28,15/12/2024 14:48,T-502226
693,4,87446,405,21,0.25,6.74,23/11/2024 19:42,T-513758
694,8,76379,359,1,0,69.03,30/06/2023 12:28,T-511471
695,19,76379,405,3,0,1.28,23/12/2023 19:19,T-511808
696,1,38234,200,2,0,22.26,21/08/2023 09:43,T-506987
697,16,76379,405,6,0.05,2.44,14/01/2023 19:08,T-504762
698,16,76379,200,5,0.05,52.87,03/02/2023 15:02,T-502817
699,10,87241,200,3,0,33.39,02/08/2024 09:28,T-504502
700,10,76379,405,4,0,1.71,02/11/2024 12:10,T-511589
701,9,52278,405,3,0,1.28,21/11/2024 09:03,T-507116
702,23,5660,405,2,0,0.86,08/11/2023 15:47,T-500656
703,4,15527,200,7,0.1,70.12,23/03/2023 19:01,T-502715
704,16,76379,426,3,0,250.73,19/12/2024 11:13,T-513707
705,18,76379,200,9,0.1,90.15,21/05/2023 15:57,T-513469
706,21,25390,420,1,0,69.92,28/06/2023 08:38,T-508262
707,12,76379,405,3,0,1.28,09/11/2024 14:07,T-505649
708,16,76379,405,6,0.05,2.44,18/12/2024 19:08,T-511003
709,23,58625,195,2,0,7.04,24/05/2023 11:29,T-502444
710,23,52278,405,2,0,0.86,03/01/2024 15:43,T-500893
711,13,87446,405,4,0,1.71,06/11/2024 11:16,T-503864
712,15,76379,200,1,0,11.13,26/02/2024 13:56,T-509190
713,22,76379,152,6,0.1,317.59,21/05/2024 10:16,T-513184
714,3,70505,405,4,0.05,1.63,15/04/2023 09:17,T-509836
715,12,76379,200,4,0,44.52,19/03/2023 11:06,T-510157
716,13,76379,200,3,0,33.39,20/10/2023 11:27,T-512105
717,15,15527,200,12,0.15,113.52,12/03/2024 16:34,T-508762
718,8,76379,200,11,0.15,104.06,21/12/2024 11:39,T-507127
719,14,76379,200,1,0,11.13,09/04/2023 16:56,T-508833
720,4,5660,405,3,0,1.28,22/05/2024 19:36,T-508477
721,15,61315,405,1,0,0.43,29/03/2024 08:29,T-504881
722,4,52278,405,19,0.2,6.5,23/11/2023 13:51,T-504888
723,21,76379,184,3,0,79.73,30/12/2023 15:00,T-502369
724,13,31581,420,3,0,209.75,19/04/2024 09:59,T-503961
725,7,5660,405,1,0,0.43,26/03/2023 16:57,T-508066
726,19,76379,420,8,0.15,475.43,24/10/2024 17:11,T-514056
727,1,76379,405,3,0,1.28,02/04/2023 13:39,T-501055
728,6,31581,200,2,0,22.26,16/04/2024 09:56,T-500139
729,8,10074,200,17,0.25,141.9,29/08/2024 08:28,T-506586
730,9,76379,200,15,0.2,133.55,10/07/2024 18:56,T-503179
731,6,58625,405,17,0.2,5.82,08/11/2024 15:29,T-514115
732,19,76379,405,3,0,1.28,11/12/2024 15:31,T-509610
733,8,59492,426,1,0,83.58,16/12/2024 15:49,T-500839
734,19,52278,405,4,0.05,1.63,13/09/2023 18:29,T-500791
735,3,76379,426,4,0,334.3,19/08/2024 17:03,T-506452
736,12,76379,405,2,0,0.86,24/11/2024 14:02,T-510658
737,4,15527,200,8,0.1,80.13,18/10/2024 12:59,T-506884
738,21,76379,200,9,0.1,90.15,16/08/2023 14:28,T-510435
739,6,58625,405,1,0,0.43,05/12/2023 17:02,T-508287
740,3,76379,200,3,0,33.39,14/06/2024 13:28,T-513849
741,2,58625,200,1,0,11.13,10/07/2023 09:11,T-501650
742,22,76379,200,13,0.15,122.98,24/11/2024 11:41,T-503753
743,9,31581,200,4,0.05,42.29,26/10/2024 11:39,T-509943
744,5,52021,405,2,0,0.86,12/01/2023 08:12,T-505904
745,23,76379,405,3,0,1.28,03/12/2024 12:30,T-514600
746,8,76379,152,2,0.05,111.74,07/05/2023 14:45,T-514976
747,13,76379,405,11,0.1,4.24,17/02/2024 14:23,T-505128
748,21,76379,405,2,0,0.86,26/10/2023 10:16,T-503157
749,7,38255,405,17,0.2,5.82,22/04/2024 11:37,T-510032
750,5,5660,426,2,0,167.15,15/08/2024 12:39,T-512589
751,19,76379,405,3,0,1.28,12/11/2023 11:19,T-512887
752,9,76379,405,5,0.05,2.03,05/02/2024 09:40,T-502347
753,2,67309,426,8,0.1,601.75,28/10/2023 13:19,T-505087
754,20,5408,405,10,0.1,3.85,30/11/2024 15:49,T-505012
755,14,76379,405,18,0.2,6.16,06/02/2023 19:51,T-510262
756,7,15527,405,6,0.05,2.44,29/12/2023 13:11,T-512675
757,10,76379,405,6,0.05,2.44,11/11/2024 15:04,T-501619
758,10,26296,200,2,0,22.26,25/10/2024 13:01,T-512787
759,2,76379,405,3,0,1.28,18/08/2024 13:21,T-513059
760,11,52278,405,2,0,0.86,18/07/2024 19:03,T-505200
761,8,76379,184,7,0.05,176.74,15/12/2024 11:26,T-511479
762,17,76379,200,12,0.15,113.52,18/10/2024 08:37,T-502849
763,7,92223,405,10,0.1,3.85,20/08/2023 14:16,T-505660
764,12,70505,405,2,0,0.86,30/07/2023 14:52,T-504770
765,23,76379,158,17,0.2,740.71,23/03/2024 10:04,T-509615
766,2,67309,200,12,0.15,113.52,23/06/2024 13:30,T-509376
767,1,5660,420,5,0.05,332.1,04/06/2023 11:19,T-511630
768,23,23055,405,23,0.25,7.38,12/11/2024 09:02,T-508440
769,21,76426,426,3,0,250.73,04/03/2024 11:11,T-510401
770,7,76379,426,3,0,250.73,02/12/2023 19:01,T-515083
771,17,92909,405,2,0,0.86,24/12/2023 12:49,T-503464
772,1,87241,405,14,0.15,5.09,07/09/2023 09:37,T-510242
773,2,85776,426,5,0.05,396.99,03/04/2024 19:37,T-504532
774,23,33391,200,8,0.1,80.13,25/08/2024 15:27,T-501719
775,8,50867,426,14,0.2,936.05,14/07/2024 11:53,T-513748
776,22,52278,405,4,0,1.71,14/06/2023 08:35,T-504513
777,21,76379,200,17,0.25,141.9,08/12/2024 12:27,T-509934
778,9,52278,152,1,0,58.81,18/08/2023 14:36,T-509991
779,5,5660,200,7,0.05,74.01,01/03/2023 17:27,T-509482
780,9,76379,405,2,0,0.86,19/05/2024 16:53,T-502325
781,10,76379,405,10,0.1,3.85,13/05/2023 12:23,T-508301
782,1,76379,405,4,0,1.71,17/11/2023 13:03,T-500356
783,22,76379,420,2,0,139.83,15/07/2024 13:47,T-504262
784,13,52278,405,1,0,0.43,20/05/2023 15:02,T-511966
785,20,76379,405,15,0.15,5.45,06/08/2023 14:34,T-508046
786,16,10314,405,6,0.05,2.44,19/08/2024 09:43,T-508411
787,11,76379,200,14,0.2,124.65,07/06/2023 11:53,T-506953
788,13,76379,405,2,0,0.86,07/12/2023 11:19,T-506975
789,3,61438,426,3,0,250.73,05/06/2024 09:27,T-507376
790,6,76379,426,2,0,167.15,20/10/2024 14:53,T-502163
791,5,76379,200,13,0.15,122.98,09/09/2024 11:23,T-509881
792,16,76379,405,15,0.15,5.45,14/10/2024 12:27,T-510701
793,19,38234,405,3,0,1.28,08/03/2024 13:04,T-504481
794,18,76379,405,22,0.25,7.06,30/08/2024 14:10,T-513729
795,6,5660,405,1,0,0.43,28/08/2024 19:24,T-501219
796,10,31581,420,3,0,209.75,06/10/2023 15:22,T-504037
797,8,76379,426,1,0,83.58,24/11/2024 11:04,T-502907
798,5,76379,405,4,0,1.71,18/03/2024 19:23,T-500383
799,21,87446,152,7,0.1,370.52,06/03/2024 08:01,T-513361
800,13,76379,405,2,0,0.86,16/12/2023 09:29,T-507018
801,22,76379,405,14,0.15,5.09,02/08/2023 19:32,T-500606
802,3,48488,200,3,0,33.39,01/01/2023 11:36,T-503161
803,10,77873,405,22,0.25,7.06,28/06/2024 16:28,T-504576
804,17,60297,405,15,0.15,5.45,26/07/2023 10:49,T-514462
805,22,53588,405,2,0,0.86,12/10/2024 11:09,T-514606
806,14,9755,405,11,0.1,4.24,20/10/2024 11:28,T-511670
807,11,31581,405,2,0,0.86,07/05/2024 08:37,T-506078
808,21,76379,152,6,0.15,299.95,23/10/2024 13:30,T-510655
809,9,76379,405,8,0.1,3.08,24/11/2024 12:25,T-514039
810,16,76379,405,8,0.1,3.08,07/05/2023 15:32,T-502975
811,5,76379,405,3,0,1.28,29/07/2023 18:47,T-515173
812,14,76379,405,23,0.25,7.38,11/10/2023 19:02,T-506641
813,23,21368,420,1,0,69.92,09/06/2023 19:44,T-507632
814,2,76379,405,17,0.2,5.82,13/01/2023 15:43,T-503485
815,18,15527,200,17,0.25,141.9,06/03/2023 15:02,T-512309
816,4,30326,405,1,0,0.43,21/09/2023 15:22,T-504329
817,9,58625,200,7,0.1,70.12,27/02/2024 11:26,T-502282
818,22,10314,405,4,0,1.71,22/08/2024 17:55,T-513920
819,21,76379,152,2,0,117.63,03/11/2024 16:00,T-508436
